pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12
-0.05030962453971245,-0.095406188271294,-0.17811768812194373,1.2234817526191282,-1.110458157916991,-0.8930520177372331,-0.7253634020003286,1.3162392447117972,0.1914851886944647,0.7905868281725745,0.43432193810355385,-0.32982338953096696,0.21672129797507855
-0.5454928542258066,-0.7660621554500432,-0.2675964881261617,-1.4052219530919117,-0.4658186667030951,-1.393398360611234,0.32863001016108284,-0.19321602504455238,-0.7759569267600802,0.3356759800971213,-0.5223018948929294,0.34589402485012344,-0.291217978807468
0.393753251828729,-0.49623001224931135,-0.6799510522087803,0.253130956533634,-0.598848352166442,-0.6504587554107264,-0.6242878316700918,0.8048714810620192,0.25161512230271904,0.4472737267492281,0.003545572773941521,-0.25105964176727363,0.24116086518413607
-0.3492176190098945,0.5538997100323354,1.2126762405509,-0.5421273644812185,-1.0822993179215175,-0.1987793194549784,0.3970018015281016,0.37198099553643144,-0.47814641958437437,0.17255905682095862,0.27741123064553597,-0.19092611172540067,0.09439259080237253
0.005832612441688011,-0.7339163761004751,-1.1891680072084083,2.2593771578573616,-0.9474255851564082,-0.9168975565935684,-1.1191786719622006,1.8790504649952817,0.6027342704182888,0.2694331847291914,0.2538508618719517,-0.08978052416305005,0.7576150794837186
0.06663036924020109,-0.9363277556599697,-0.9366916731543071,-0.04362030984351946,-0.6527596088085206,-1.399463075543298,-1.0081036747080234,0.6458192552734879,0.15543164038710638,0.6096386339074279,0.14630589832799284,-0.7458657154262519,-0.37633809053851675
0.3891418809941904,-0.672389539272893,-0.6248081209382684,0.2626517240304321,-0.11837627906797171,0.635314732265263,-0.4038173234292814,1.0856395806633703,0.6260811778639969,0.12902952419684677,0.17616113699775837,-0.14371076362900476,0.08710937386679134
-0.035926913586347684,0.3788379001876676,0.3457988507291385,1.3340442133719235,-1.1563086593703373,-0.6395552547496718,-0.1892517233049836,1.2241604055503752,0.254687821138424,0.2413323110979922,0.825718182224226,-0.30853481387711734,0.454794937020259
-1.7247188046693165,1.8469258390485785,1.9241505245224289,0.5239885367730194,-0.7099396583693106,-0.21057897336385714,-0.9982610659772301,0.0914046992368901,0.7047408131917676,-0.3595500825323675,0.021306129061397817,0.43570639814062434,-0.07011673329688374
-1.6024176628556606,1.4058261888363912,1.894297992400657,0.4182867327120349,-1.1249293210310292,0.08886025720507792,-0.3998602427780162,0.720817001724664,0.11410366625454536,-0.01013991393907827,0.4184128420687324,-0.10718382890024271,0.10729282164442751
-2.4087716338500296,-0.11330646482584435,0.5034484709917314,0.7437296540169441,-1.1472881321910637,-1.5876293473785559,0.2076472487577049,-0.3148660035237262,-0.8805945188207096,0.5819665279528679,0.334901164809505,0.24546360485276492,-0.5049392431490765
0.23626937005858956,-0.2286454735120871,-0.1342151167232172,0.9872499858844852,-1.4452615174272074,-1.5767582538877147,-0.4700148381172945,1.956898541367094,0.23980856114141658,0.14376324219999959,0.37344038296926335,0.13451558831746924,0.11850579913073717
0.4951610436969242,-1.002746808027369,-1.2005002875469213,-0.4624398677008378,-0.7010699791323248,0.06159869201131314,-0.20061853067778607,1.3538100300715545,0.26957136142348753,0.40988692963757095,-0.25129640106360374,-0.044260096692609344,-0.16347423525583077
-0.34535871527058254,-0.6300241931960825,-0.10513108364720544,-0.9176111453242587,-0.7629615729304913,-0.12583652301113063,-0.47308183619784455,1.1234990231523432,0.25319885833601197,0.4398052805108013,0.008588413254906384,-0.27783841403652687,-0.053832599843684686
-4.1423126990270225,1.438375813362678,1.722350252432893,-0.39025555734222894,-1.015680711131467,-0.8098371098398456,0.8095204758396698,-0.6341886585280386,-0.3213263617889143,0.8811606174866486,0.716115189272969,0.5728211242526374,-0.4558192366711946
-4.721306317688231,3.3981413293246816,2.8847533880140275,0.4265765302671213,-1.5789988421741328,-0.4116073413288618,0.4313128126581479,-0.1898425569354101,-1.3099019897460846,-0.9296926845247292,-0.3599301262027557,0.43068015145342003,-0.1716975830984406
-12.275826031685563,-21.5020292559363,14.627424762057178,11.558734170141161,6.835134131901199,-4.105916874183635,10.403177391909463,-0.31601614799236305,13.033993012586972,-0.0318538807781082,-10.081476846529691,-10.51478810416905,-2.62180801112062
-6.727679540245621,1.5125278872362526,2.0207055626544568,0.8108222444822529,-0.03162372926376269,-0.646567653686672,-0.1284777432275977,-0.05043501548512336,-0.7478023980681658,-1.51511961955857,-0.15989599456714318,0.41279544394529855,0.7020288860710217
-2.864344517362633,0.9480090389376266,1.3416236770016285,1.8640424075845383,-1.0834072389558922,-0.845297815575376,0.16028190698340833,-0.2999254878531064,-1.149813283945782,0.18150882041684233,0.2822396706136544,0.11876322767136978,0.4839846068737347
-1.1290863889318263,0.30354965314157695,1.0904714170329584,-0.3886766099041201,-0.340320952137885,-0.12393643458429324,-0.33591991374659597,0.4122538471500256,-0.0371335207974315,0.09217711942752481,0.109992449654509,-0.12935798121767697,0.1516023541811065
-0.3215912479733487,-1.4713221576907345,-1.4730094437643884,-0.9678429103308034,-0.17614043016845224,0.030656807829666868,-0.9769083590960517,2.510678762091485,1.282523866559342,0.4448139437584351,-0.18891026734924565,0.0841651998112243,-0.19765458154272336
-1.597494074325284,-0.7758595216180082,-0.32385021173304934,-0.18181400755487792,-0.033993106240162385,0.7117670497226937,0.49803247507809034,-0.3529335575824665,-0.5136880229925654,0.46191849241930893,0.43361104161859676,-0.6322268325321083,0.4128567813515945
-1.342176980318233,-0.5613695237221318,-0.2162609788882222,-0.4179880153448892,-0.5603552567360182,-1.1897172489000636,-0.13228663525043244,0.24193198728029952,-0.22741848628046588,0.8909214360361494,0.24656508062791319,-0.17040692593860926,-0.100409138359742
-1.6196327975808955,0.06656195158411715,0.27970096846798437,0.8746837602499393,-1.0006160374096147,-0.8938484597002545,-0.0724138833310632,-0.6425206443923827,-0.6857178222552449,0.5992760199596396,0.13327918652265155,-0.09392096776037379,0.0376665303466135
-2.3183441887290304,-0.005051202383132221,0.775463134039767,-0.05126335052970603,-0.3544178938839044,-0.5416701305349019,-0.0741036284162622,-0.604450965793107,-0.5785143510934956,0.21749165291230685,0.09566828705365603,-0.09948369997860554,-0.2082490138269047
-1.003991068113231,-1.0550935871769473,-0.7077300579575447,-0.8433521001441245,-0.10627371707782783,0.4052832966802708,-0.05144401269548385,-0.056039778475597664,-0.05313414429900037,0.5130388239628081,-0.08623481261297163,-0.2676373664260911,-0.2682473987318994
-1.8163402416015035,-1.1333742165129141,-0.41798903308846896,-1.3706780977001993,0.06133275690843409,-0.12496909737578064,0.3440475150064058,-0.20842807110092973,-0.6563869949379932,0.3106971611917738,-0.26308284977740476,-0.15665806648347166,-0.3427253989703254
-0.2567108511289839,-0.41287157951180986,-0.5561945601095792,0.7704898963019248,-0.7985222927923109,-0.5105786578426534,-0.775218042488692,1.1423910677509714,0.363378842410674,0.9996056110650655,0.38472575402791304,-0.4613784279501637,0.26139236736697313
-0.7137395690967479,-0.9768077218728021,-0.5705053393001149,-1.634618107776988,-0.21477706352907908,-1.3815827487430468,0.0928413878246391,-0.22299038608603014,-0.7117270425642602,0.6500334718424506,-0.3719508336117039,-0.14388266141217407,-0.4521400507913923
-0.39066215575123453,0.05954227243585429,0.053589372328477894,0.31285718285859215,-0.42645863851539234,-0.15838289415389623,-0.8212691006510604,1.0681076055180292,0.9942883593240389,0.7328484810092534,0.6333418535168064,-0.3094625199073561,0.2652313924614902
0.9101737640669045,0.1619699498294758,0.496138804519716,-0.795905496653905,-1.0954409083168068,0.09362670191580069,0.315448790367588,1.1454997646309475,-0.15223157695760753,0.44831905047877507,0.2700521108957977,-0.35621025375127147,0.03241916349987131
0.5392789355089617,-0.782518728491867,-1.4510135969783589,2.444808991051346,-0.9402981235198931,-1.0154660105564322,-0.6567710764504383,1.5050071121951423,0.10476386843215703,0.2468670576822318,0.2954089333884731,-0.304593933344736,1.1423410239676666
-0.04044771704845813,-0.9009706309069194,-0.8260478023048436,-0.025928108503585585,-0.7525502464053836,-1.3860681588953818,-1.1101027434709034,0.9938507065721146,0.44498700254043205,0.5080217364682937,0.2824233392041051,-0.6577554479421143,-0.29540852342166
1.501773764232256,-0.5246444958011592,-0.8664704747648244,0.2600608139753753,-0.057812451781823135,1.1562528722609635,-0.10736694666321238,0.6388982299189386,0.713142484555253,0.01798184234309925,-0.09949219899478745,0.2193216672906138,-0.02087582619228173
-0.04757278683630071,0.2061977510503995,0.43230310706570774,0.9935016618688012,-1.1653616437272456,-0.8256996697613008,-0.08157285561499396,0.7723738464895185,-0.20599962367842628,-0.10128555305323055,0.4430421637536348,-0.2134145818564435,0.4961637008150209
-1.3716018323906787,1.4324523564163565,1.3120323959030447,0.2292382075217793,-0.44096039980262,0.2942979868404617,-1.1092354204692148,0.4164961086234641,1.5825462915048207,0.2743559792317917,0.4168976424864974,0.47029728927884873,-0.08471014161198327
-1.296892950748159,1.5040488987436635,2.12144708018769,0.26654326992994165,-1.0136343244785622,-0.06613303409789026,-0.20395033387460496,0.08909664207166106,-0.43993538235159174,-0.12252781507773679,0.023556256485865373,0.006464450474789955,0.052264291507928086
-1.9494899602568518,0.11697687926552136,0.7835897976458861,0.44457755080888695,-1.3133107986988577,-1.7815455965722289,0.06579263190621713,-0.5160353820951529,-0.7719537981970276,0.4885174814298217,0.06119191930855154,0.5098061458772594,-0.2274475899484331
1.0965654401565743,-0.10850064845426576,-0.24292624506839097,0.8338163363061536,-1.2826061179799966,-1.1230302082159158,-0.4493481873142538,1.2023282031965021,0.01838851160609787,0.11725750482306485,0.1556011866550865,-0.19290301511477406,0.25625156345813227
0.8738137328149272,-1.294523594034025,-1.9382489634349744,-0.6726050019627211,-0.7090784485251951,0.4651600733489544,0.41040446326922153,1.3439969631179582,0.5218762403294418,0.17723787031769161,0.22418385934065715,-0.21867568717188013,-0.2976015720283003
0.03611411370983424,-0.9891977031659619,-0.763250510631823,-1.2601493547268297,-0.5992961953604299,-0.15520240421863943,-0.36508952167893627,1.09579260606289,0.23791132864934986,0.6295241047656952,-0.10194951197455167,-0.35908506779120636,0.027524106441909987
-4.535845116861656,0.2111804560187324,1.3777491972479414,0.9213923427561921,0.37845825890803186,0.20592817359356497,-1.329944794488345,-0.8589023942262715,-0.724319430377351,0.022635547909739935,-0.9557513096795096,0.2543171019901504,0.565122119038531
-3.408162296605569,0.376115636468619,0.37294099059302743,2.372491202797981,-0.41555923370020115,-0.6699094348703019,0.7651203697627917,0.004080193329597122,-0.8779709987719803,0.7250313815212832,1.3581996011872886,-0.4483127108181905,0.8043926204324796
-1.5036224843384898,0.05943745219003567,0.8554626508667401,-0.6944131304789104,-0.26111347943557944,-0.21811833443826448,0.3010337042835104,-0.4448706651265714,-0.5546176286747124,-0.07976148705758312,0.32314997893315295,-0.4016771445429822,0.1355746633004107
-0.4095359086993534,-1.543297968212498,-1.7102634113878732,-0.8039725129727644,0.18718077279859796,-0.08143968744606642,0.19557282972691434,0.19767482572948433,-0.02762475913343379,0.04438515395802666,-0.15911818266665811,-0.2078830642369599,-0.20102986890187097
-2.5338581757506318,-0.2630604487221386,0.7961477276690578,-0.28558533412067766,-0.07423835912421567,0.708253708814084,-0.30254706311059576,-0.6942693475873151,-0.599317047913414,0.123547560316124,-0.23692610281203552,-0.26436107998509906,0.16755993024364868
-1.1487897576504642,-0.23923590810787412,0.1402326009378385,-0.7177292722224675,-0.7619501807847641,-1.038403429151327,0.2607730132039982,-0.16121610704068326,-0.3945114435478013,0.8912819846600825,0.31721301917471745,-0.14793876575453516,0.0753609268067364
-2.050235285524457,0.422308916227062,0.8864831398225695,1.0494498290571799,-1.0258809431401144,-1.3003212662879198,-0.07482632329783581,-0.5391145473333795,-0.7579049253904462,-0.06782378075048848,0.04397488795214413,0.2699448151966886,-0.06165225815477401
-2.023392283541787,-0.036822963577140516,0.5918069379887251,-0.5149682410024445,-0.4846957999686655,-0.11024969261401865,-0.284447818737888,0.13232618564563944,0.26390298957149433,0.601032975096621,0.41493220558021104,-0.13014771774576145,-0.11043747249344914
-1.320055009119374,-1.0056602623275863,-0.563801706402257,-0.806580176327137,0.23736272825462357,0.4397027572860848,0.2088728695631748,-0.6698750180169345,-0.2310309547411205,0.23759120567857964,0.07484825801754931,-0.3314412105339029,-0.21298021713915868
-2.150018210696345,-1.0927369425741835,-0.1474907290820107,-1.3076024013913568,-0.12871670677677705,0.17747637875422528,0.35280304590192546,-0.1660804433252214,-0.7847878431095161,0.213370684372141,-0.3670438597541741,-0.10123759049974973,-0.19074075576911798
0.5527472292744947,-0.2762398360647254,-0.5265927516960893,0.8004884592141852,-0.9936037400543437,-0.4944377351485353,-0.2931096602772745,0.9695720213987593,-0.023039266990868123,0.7641267527392748,0.49975959469840336,-0.6430800871132876,0.36167598010155405
0.02524387333603097,-0.844593933533406,-0.6164449534625386,-1.6998736215581909,-0.44214413656360413,-1.2601097147840874,0.33516782603078116,-0.12218397948857702,-0.7486894682290584,0.5699213188110442,-0.35297890931817316,-0.20885453717806815,0.07571607915713002
-0.6335883981058387,-0.2733153922992144,-0.17515929637060323,0.04959580414756933,-0.30442890795734057,-0.41934555212837576,-0.00365711725754352,0.16702051223371814,0.15265655650707077,0.2318738884155105,0.7381931271514974,-0.6006136113887289,0.3568726294555753
0.11413511888714814,-0.13959348703323537,0.18472009108156331,-1.1319359330416006,-0.8722842510245128,0.08352042427903064,0.7939853743943451,0.7469060543074506,-0.030486504563571867,0.16525777357700958,0.9579083982682433,-0.7209623577586761,-0.060331932428244826
0.8946401312224843,-0.4137127037768948,-1.0535569390542097,2.444272094666485,-1.0287281471440999,-1.2918801849757116,-0.26074391614611436,0.6420142843697856,-0.4537912476007997,0.10189513897409241,0.2100011408543733,-0.2945492733330844,1.1940947175630228
0.10628456848564219,-1.257596226065526,-1.4143781868449727,-0.5354201065575677,-0.4332390548839476,-1.3402834154978327,-1.9328496297341213,3.2463626397881438,1.7705300184504031,0.6943949637585649,0.19143051219537316,-0.2692626479134123,-0.40083060406989107
0.3197809525207837,-0.7916794549822666,-0.5545616382110748,-0.6064783637580824,0.23223749704690305,0.6452584430110919,-0.7328566789300812,0.251236727236343,0.2712832775016509,0.6172953195435714,-0.5280097895209825,-0.11259506630500746,0.19590232896406312
0.5720476496925359,0.1976934375416431,0.2646036258803288,0.9342159024344074,-1.3677668025946468,-0.6947176323667517,0.150006241756036,1.353804621614083,0.12420145435907005,-0.3754528946411736,1.1122702600464283,-0.6220265727766896,0.2896636138593948
-1.3584671620166455,1.216172403370245,0.9966035493934863,-0.05830458455547356,-0.03898644415224776,-0.007388193084177454,0.04685482949344228,-1.5539577193662504,0.4624041496578305,0.0026066029202798566,0.5984421964658814,0.10695479497604918,0.14525618018731465
-0.8280028403142721,0.9608868314259981,1.7256298304517725,0.09334065744369376,-0.978982415261853,0.1233016755570667,-0.17781845082057327,0.5902106675891421,-0.19771642418320498,-0.236475768982157,0.18264605806140033,-0.09587760504434403,0.13548014793516056
-1.8419004795482268,0.07743436137998251,0.6543156298898246,0.15953280510806128,-1.2852636768084074,-1.454737085138385,0.010628679812219882,-0.6328185838992402,-0.6392007280842184,0.7322113335034873,0.03610011579066752,0.36852509700239017,-0.1534867310000216
1.197815647506713,-0.492158442469996,-0.8404128781197089,0.608956719592586,-1.1203336468564535,-0.9243678288555139,-0.10353505984056345,1.192728209049736,-0.05882718717621388,0.16552377329427428,0.1551666520874544,-0.23694184096393067,0.2976389806964506
-0.18110491042214735,-0.870015338737062,-1.0242546160077746,-0.6660943829890383,-0.5509014357128303,0.373019032350371,-0.04440384470067589,0.48630495459750006,0.39194969895517984,0.6522746839998745,0.03489074259100122,-0.13200115052544473,-0.3374530344096626
-0.4106277734680789,-0.9875573970504878,-0.5424027059262315,-1.2695733813872725,-0.3096021012337089,0.02004754570313897,-0.6738551215431131,0.7235109322505117,0.15871647132811353,0.7785378728192611,-0.5452497694016428,-0.11183251075038174,-0.01292733028973713
-0.9244795644438214,1.5853829285586225,2.0964301198553517,0.3571252371755332,-0.7239922209557536,0.05358295500272141,-0.5368733646259884,0.7121585883589937,0.24261157259890112,0.018715637953094992,0.48734139017093175,-0.2138554256299922,-0.08291485617034533
-2.4700940928423405,1.0999087445511506,1.714811017261214,-0.9031061561824708,-0.662442232342599,-1.0045862079364931,0.5632869742169061,-0.8175753433787694,-0.272281269685646,0.8476704637380461,0.4829412555485325,0.5256884397543587,-0.4428920363350512
0.6237187901023751,0.5269606904646743,0.6437187535897697,-1.2057911890399677,0.3400503498105746,-1.6263428203397672,-0.022357044779973814,-0.9634186850269484,-0.10539930207274195,0.5842808825480454,0.25698240131207534,-0.15194673865657746,0.2357551507762444
1.4004037635075304,0.7991484129027577,0.889917803806716,-1.1333026721158415,0.29802635824620227,-1.492400280386751,0.23077670812071588,-0.8221736075547353,-0.24957942007080644,0.30566401074252986,0.3573699093320184,-0.2716887695935749,0.5062372213183938
-1.9076904820229825,-0.9932970151649779,-0.17718078765070092,-1.4868713068452775,0.1011383064065179,-0.8391364749125126,0.4190225248341062,-0.0780832401104008,-0.6807164738077701,0.4644132068432844,-0.044627469281368515,-0.06359663166932053,-0.3476879854657505
-3.1457321302035193,-0.40072874727096663,1.0514989849727574,-0.8249701018533575,0.1536085937579614,-0.8097108941138835,0.09783046352304375,-0.23461003880366954,-0.6185745811624547,-0.3120448795072718,0.1307782234533862,-0.024622027560699866,-0.08776033888087015
-0.7952288305972687,-0.43648116202590137,0.06847631753004067,-0.5325237630815329,-0.3888394054055614,-0.1506431940442125,0.09980862087852416,-0.5265500541961275,-0.6197185783700838,0.33546297032449296,-0.058227789419993695,-0.4105536359173732,0.19286496600674782
-0.7981929944196873,-1.782220010322271,-1.6674035648408354,-2.163368165667364,0.9285170555414028,-0.6139622237477689,0.18320427312711027,-0.056601921398864156,-0.4423716655072465,0.46721225966721075,-0.30242664750697884,-0.5900711322389178,-0.25487863616324224
